STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,EROSION_LEVEL,Erosion risk level,WATER_TYPE,Water type,NUTRIENTS,Nutrients,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,18.362,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,18.167,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,19.428,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,19.449,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,18.526,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,19.755,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,19.091,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,18.954,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUS,Australia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2020,,17.258,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,33.3,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,43.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,29.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,44.6,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,29,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,44.4,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,45.9,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,AUT,Austria,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,34.1,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,28.12,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,22.806,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,30.1,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,32.058,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,25.931,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,24.358,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,27.151,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,29.059,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CAN,Canada,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2020,,30.472,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,7.784,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,5.315,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,4.973,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,7.071,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,6.468,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,8.179,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,7.402,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,7.494,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,COL,Colombia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2020,,10.81,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,21.189,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,5.533,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,34.121,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,25.036,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,20.849,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,22.598,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,41.041,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,45.184,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CRI,Costa Rica,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2020,,33.678,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,88,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,75.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,63.3,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,98.3,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,92.3,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,102.4,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,94.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,CZE,Czechia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,75.6,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,EST,Estonia,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,28,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FIN,Finland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,49.5,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FIN,Finland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,47.4,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FIN,Finland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,51.5,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FIN,Finland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,58,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FIN,Finland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,43.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,23.5,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,29.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,29.6,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,37.3,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,47.5,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,33.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,40.8,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,FRA,France,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,38,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,75.1,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,78.9,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,65.9,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,81.8,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,69.05,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,61.51,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,77.9,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,DEU,Germany,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,53.4,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,HUN,Hungary,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,42.7,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,HUN,Hungary,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,37,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,HUN,Hungary,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,24.6,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,HUN,Hungary,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,36.2,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,HUN,Hungary,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,28.5,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,HUN,Hungary,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,33.3,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2012,,8.482,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2013,,8.273,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2014,,8.877,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2015,,8.423,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2016,,7.211,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2017,,7.667,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2018,,7.744,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2019,,6.638,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2020,,7.209,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_NB(1.0),Nutrients balances,I,ISL,Iceland,A,Annual,B0_H,Balance per hectare,_Z,Not applicable,_Z,Not applicable,NITROGEN,Nitrogen,KG,Kilogramme,2021,,7.609,,2,Two,A,Normal value,0,Units,,
